,ucs_ra,ucs_dec,spectral_type,r_P1,i_P1,z_P1,y_P1,rerr_P1,ierr_P1,zerr_P1,yerr_P1,J_2MASS,Ks_2MASS,Jerr_2MASS,Kserr_2MASS,W1,W2,W1err,W2err,ucs_pmra,ucs_pmdec,r_i_P1,i_z_P1,z_y_P1,J_Ks_2MASS,w1_w2_all,DES_r,DES_i,DES_z,DES_y,VISTA_J,VISTA_Ks,CAT_W1,CAT_W2
342,39.635,-21.7742,12.6,21.57,19.12,17.49,16.55,0.06,0.01,0.01,0.01,14.8,13.778,0.036,0.05,13.444,13.123,0.024,0.027,102.5,-156.2,2.4499999999999993,1.6300000000000026,0.9399999999999977,1.0220000000000002,0.3210000000000015,21.172955231614246,18.562058743132756,16.969593633819258,16.46445477811039,14.696245010120963,13.82259702379912,13.454028772835587,13.1547973676766
343,39.9269,-17.5965,10.0,20.71,18.53,17.1,16.16,0.04,0.0,0.0,0.01,14.291,13.039,0.032,0.032,12.709,12.433,0.023,0.023,61.5,-99.2,2.1799999999999997,1.4299999999999997,0.9400000000000013,1.2520000000000007,0.2759999999999998,20.47060328931545,18.07566318513055,16.57959363381926,16.07445477811039,14.192604500027937,13.093537818920728,12.719199549606804,12.46398753733634
344,40.123,28.5492,7.5,18.87,16.24,14.95,14.24,0.01,0.0,0.0,0.01,12.674,11.633,0.021,0.02,11.377,11.178,0.022,0.02,53.9,-194.3,2.6300000000000026,1.2899999999999991,0.7099999999999991,1.0410000000000004,0.19899999999999984,18.36785652648011,15.858186294529007,14.552823572545897,14.170552005154853,12.570687750591539,11.678418219917859,11.387491767637554,11.207601827643007
345,40.1984,-42.8939,6.1,,,,,,,,,12.199,11.302,0.024,0.023,11.095,10.851,0.023,0.021,102.76,-24.93,,,,0.8970000000000002,0.24399999999999977,,,,,12.092332243867173,11.341194417754766,11.105320990866337,10.881411657983268
346,40.2736,-55.1963,11.6,,,,,,,,,15.387,13.739,0.058,0.039,13.206,12.835,0.023,0.024,96.6,-14.1,,,,1.6479999999999997,0.37099999999999866,,,,,15.297832143519942,13.810653274869239,13.215839020867566,12.86769717916578
347,40.2984,-3.4498,10.0,22.86,20.47,18.96,17.89,0.14,0.02,0.02,0.02,15.799,14.035,0.065,0.05,13.649,13.281,0.025,0.03,69.6,-25.1,2.3900000000000006,1.509999999999998,1.0700000000000003,1.7639999999999993,0.36799999999999855,22.497988133325624,19.974221408331434,18.369941929321595,17.795356345433085,15.712535190603457,14.111666893278397,13.658850405985648,13.31364319047643
348,40.3531,-36.8911,27.0,,,,,,,,,,,,,16.863,14.352,0.078,0.039,242.0,148.4,,,,,2.5109999999999992,,,,,,,16.864717636636332,14.42320911090262
349,40.4648,25.8958,11.0,,21.13,19.92,18.99,,0.03,0.04,0.03,17.027,15.331,0.18,0.149,15.051,14.816,0.034,0.066,-39.4,-157.87,,1.2099999999999973,0.9300000000000033,1.6960000000000015,0.23499999999999943,,20.789628071328128,19.404951457242156,18.905154657547104,16.938950645761395,15.404727875590268,15.061355146220581,14.846249691915215
350,40.4738,-12.6853,12.0,,20.02,18.62,17.64,,0.03,0.01,0.01,15.605,13.931,0.068,0.063,13.629,13.313,0.026,0.028,317.2,-48.0,,1.3999999999999986,0.9800000000000004,1.6740000000000013,0.31599999999999895,,19.58120385143022,18.07816234012767,17.551655260363525,15.51643799890073,14.003777016926461,13.639047748032388,13.344707386527684
351,40.6822,16.1266,11.5,,20.11,18.62,17.68,,0.02,0.01,0.01,15.776,14.349,0.053,0.058,13.906,13.566,0.026,0.032,153.6,-207.9,,1.4899999999999984,0.9400000000000013,1.4269999999999996,0.33999999999999986,,19.624581852531215,18.09959363381926,17.59445477811039,15.681682372783241,14.411101467382823,13.91595666708774,13.59813929604249
352,40.7373,21.3888,14.0,,,20.45,19.4,,,0.04,0.02,16.977,15.474,0.195,0.234,14.748,14.295,0.031,0.046,49.0,-106.0,,,1.0500000000000007,1.5030000000000001,0.4529999999999994,,,19.87065757616739,19.306756104306512,16.884453334665544,15.539386251857788,14.757527827640015,14.329172870008032
353,40.8071,-24.8917,26.0,,,19.83,17.95,,,0.01,0.02,15.381,15.216,0.05,0.168,14.654,12.928,0.029,0.026,-288.0,-207.5,,,1.879999999999999,0.16500000000000092,1.725999999999999,,,18.805958232066914,17.798666111059095,15.25727508468498,15.223556756759034,14.658696742534238,12.985082070522518
354,40.9627,-54.5387,9.0,,,,,,,,,14.038,12.784,0.029,0.024,12.475,12.151,0.023,0.022,90.3,-11.8,,,,1.2539999999999996,0.32399999999999984,,,,,13.939651104287996,12.838624260617438,12.485017387717505,12.182851356365951
355,41.0425,-35.801,10.8,,,,,,,,,15.342,13.794,0.049,0.049,13.429,13.157,0.024,0.025,68.8,-14.2,,,,1.548,0.27200000000000024,,,,,15.25050193051691,13.861331190033756,13.439214729764245,13.187915552417206
356,41.3026,-34.8466,28.0,,,,,,,,,,,,,17.028,14.5,0.098,0.047,,,,,,,2.5279999999999987,,,,,,,17.029653120967204,14.57151504680894
357,41.4911,6.8998,27.0,,,,,,,,,,,,,18.877,16.079,,0.189,-100.0,-113.0,,,,,2.7979999999999983,,,,,,,18.8776284603399,16.155374028850506
358,41.5425,1.9458,18.5,,22.95,20.18,19.09,,0.15,0.03,0.03,16.876,15.014,,0.131,14.285,13.689,0.027,0.036,47.6,-76.8,,2.7699999999999996,1.0899999999999999,1.8620000000000019,0.5960000000000001,,21.801513423745323,19.5792262824758,18.99395658655965,16.79181879934643,15.09490253641717,14.293985137011479,13.725746330867082
359,41.7641,-1.1171,14.5,,22.63,21.0,20.08,,0.13,0.07,0.06,,,,,15.364,14.984,0.039,0.077,70.0,50.0,,1.629999999999999,0.9200000000000017,,0.3800000000000008,,22.072058743132754,20.490309280665052,19.99585453698382,,,15.373804865513325,15.016859145233832
360,41.8106,37.4232,28.0,,,,,,,,,18.44,18.37,0.17,0.3,18.485,14.624,0.434,0.064,25.3,-83.2,,,,0.07000000000000028,3.860999999999999,,,,,18.3140613823321,18.373450776165328,18.481594333499803,14.71950402111044
361,41.9576,-16.5203,22.0,,,20.48,19.25,,,0.11,0.04,17.186,15.616,0.183,0.193,15.253,14.311,0.035,0.04,283.0,141.0,,,1.2300000000000004,1.5700000000000003,0.9420000000000002,,,19.804216754555238,19.14415827444563,17.095014577377576,15.684282048697561,15.260672053392785,14.353973026372199
362,42.1708,-16.8561,8.0,18.96,16.33,14.98,14.18,0.01,0.0,0.0,0.0,12.551,11.422,0.022,0.021,11.18,10.992,0.022,0.021,-33.3,-289.5,2.6300000000000026,1.3499999999999979,0.8000000000000007,1.1289999999999996,0.18799999999999883,18.45785652648011,15.917104961929669,14.53460316173982,14.10425309022441,12.449738338034207,11.471221654573085,11.190533513070518,11.021403869115387
363,42.4766,-5.9671,12.0,,21.41,19.92,18.93,,0.05,0.03,0.03,16.545,14.881,0.114,0.124,14.125,13.588,0.034,0.036,48.66,-36.17,,1.4899999999999984,0.990000000000002,1.6640000000000015,0.5370000000000008,,20.924581852531215,19.37280451670477,18.84095538092681,16.456204977600425,14.953344808442916,14.134209044333742,13.623684553309852
364,42.485,-5.9598,6.0,17.15,14.99,13.98,13.41,0.01,0.0,0.0,0.0,11.963,11.055,0.027,0.021,10.844,10.597,0.023,0.02,48.66,-36.17,2.1599999999999984,1.0099999999999998,0.5700000000000003,0.9079999999999995,0.2469999999999999,16.92228092321924,14.753232513325921,13.657833100466458,13.350350317268875,11.856588567297505,11.094669847086669,10.854309605748256,10.627465646672617
365,42.5486,-1.8582,7.3,18.46,16.05,14.95,14.35,0.01,0.0,0.0,0.0,12.886,11.909,0.028,0.019,11.709,11.455,0.023,0.023,81.6,-45.96,2.41,1.1000000000000014,0.5999999999999996,0.9769999999999985,0.25399999999999956,18.08631049942183,15.766610514426914,14.611759630197767,14.288250678958727,12.781196414269598,11.951652085623152,11.719283040472732,11.485591620281102
366,42.7221,16.3472,22.5,,,,,,,,,,,,,16.179,15.472,0.056,0.106,,,,,,,0.706999999999999,,,,,,,16.187563887642476,15.510743912373059
367,42.8052,0.7935,8.0,20.39,17.63,16.23,15.41,0.03,0.0,0.01,0.01,13.773,12.681,0.026,0.028,12.42,12.171,0.022,0.022,253.2,59.6,2.7600000000000016,1.3999999999999986,0.8200000000000003,1.0920000000000005,0.24900000000000055,19.811951906105456,17.19120385143022,15.773887514894026,15.332853331350979,13.670876159223084,12.728622483183955,12.430302015669534,12.201501639132184
368,42.8157,-3.8854,13.0,19.89,17.7,16.05,15.06,0.01,0.03,0.0,0.0,13.059,11.662,0.027,0.019,11.196,10.869,0.023,0.02,1114.8,-1853.3,2.1900000000000013,1.6499999999999986,0.9900000000000002,1.3969999999999985,0.32699999999999996,19.64476447236355,17.131698298932978,15.502804516704773,14.970955380926808,12.963983308882332,11.722804841932177,11.206006002599423,10.900905345055302
369,42.9278,-1.0349,,19.97,17.39,16.26,15.64,0.03,0.01,0.0,0.0,14.222,13.297,0.026,0.026,13.065,12.813,0.023,0.026,397.8,182.1,2.5799999999999983,1.129999999999999,0.620000000000001,0.9249999999999989,0.2519999999999989,19.497050611239594,17.091069848127244,15.911043983351973,15.576850920085297,14.115984703508023,13.337404601508702,13.075290630551454,12.843555627821535
370,43.1096,0.9396,8.0,19.87,17.08,15.66,14.83,0.02,0.0,0.0,0.0,13.126,11.963,0.023,0.019,11.664,11.403,0.023,0.021,-164.4,-111.7,2.7900000000000027,1.4199999999999982,0.8300000000000001,1.1630000000000003,0.26099999999999923,19.27443545524977,16.63084340723044,15.19852969147113,14.752153451914262,13.025530610455236,12.013691163417148,11.67425647519721,11.433717593889588
371,43.1838,1.1052,9.0,,22.37,21.03,20.01,,0.06,0.07,0.06,,,,,16.444,17.139,0.064,0.448,10.0,-70.0,,1.3399999999999999,1.0199999999999996,,-0.6950000000000003,,21.96228518402956,20.46673104643608,19.918855742616664,,,16.45788453282574,17.152513198216493
372,43.2537,16.8813,6.5,,,,,,,,,8.394,7.585,0.027,0.046,7.145,6.98,0.054,0.018,3429.5,-3806.2,,,,0.8090000000000002,0.16499999999999915,,,,,8.285281656424505,7.620390983099541,7.155620798975806,7.008989955830364
373,43.4353,-79.987,5.5,,,,,,,,,11.336,10.379,0.023,0.021,10.179,9.971,0.023,0.02,77.48,83.84,,,,0.9570000000000007,0.20800000000000018,,,,,11.230730371668992,10.420787668656054,10.189457612283311,10.000763793711057
374,43.4992,32.1103,7.0,19.04,16.78,15.69,15.08,0.01,0.0,0.0,0.0,13.616,12.55,0.024,0.025,12.33,12.152,0.023,0.025,92.5,-100.23,2.259999999999998,1.0900000000000016,0.6099999999999994,1.065999999999999,0.17800000000000082,18.753892753700278,16.501790736526804,15.34640180677487,15.017550799522013,13.513270303842297,12.596498741126732,12.340571463464123,12.18122390681755
375,43.5073,-18.4247,26.5,,,,,,,,,,,,,17.838,15.601,0.166,0.09,210.0,20.0,,,,,2.237,,,,,,,17.84075747742108,15.667278143941923
376,43.5398,2.3996,28.0,,,20.89,18.96,,,0.03,0.05,16.557,16.006,0.156,,15.807,12.758,0.048,0.026,2562.61,222.0,,,1.9299999999999997,0.5509999999999984,3.0490000000000013,,,19.83916911495243,18.805166713875515,16.44226970687668,16.030240004223998,15.806675905460443,12.83889108252618
377,43.7654,-47.0143,18.0,,,,,,,,,13.246,11.558,0.027,0.024,10.769,10.207,0.022,0.021,1011.2,-554.8,,,,1.6880000000000006,0.5619999999999994,,,,,13.157764228721154,11.63138210880343,10.778114168349733,10.243134459054442
378,43.7792,21.6062,7.5,20.88,18.48,17.21,16.51,0.05,0.01,0.0,0.01,14.928,13.838,0.034,0.046,13.543,13.314,0.024,0.029,148.4,-98.1,2.3999999999999986,1.2699999999999996,0.6999999999999993,1.0900000000000016,0.2289999999999992,20.512149316373726,18.108546738728787,16.818181395968796,16.441251884591573,14.825829554963025,13.885536041487246,13.553377916456743,13.344141714536512
379,43.9386,6.2821,26.0,,,,20.97,,,,0.13,,,,,17.732,15.274,0.193,0.09,,,,,,,2.458,,,,,,,17.733918773722433,15.34425531072409
380,43.9937,-17.5059,21.0,,,21.52,20.03,,,0.09,0.06,,,,,15.506,14.794,0.036,0.053,60.0,-10.0,,,1.4899999999999984,,0.7119999999999997,,,20.70491334555991,19.905961409091017,,,15.514544912445674,14.832833893521977
381,44.0078,1.1797,10.0,,20.46,19.03,18.13,,0.02,0.01,0.01,16.212,15.216,0.102,0.175,14.946,14.624,0.031,0.052,91.0,-109.0,,1.4299999999999997,0.9000000000000021,0.9960000000000004,0.3219999999999992,,20.00566318513055,18.53102492751085,18.04725429585725,16.107639154740173,15.259473281741892,14.956024977796226,14.655815363906385
382,44.3258,-12.8151,23.5,,,,,,,,,,,,,16.528,15.481,0.06,0.087,,,,,,,1.0469999999999988,,,,,,,16.535273574259943,15.525862630499473
383,44.3577,-31.0978,18.0,,20.21,17.76,,,0.03,0.01,,14.672,12.876,0.039,0.032,12.032,11.6,0.023,0.021,622.9,346.0,,2.4499999999999993,,1.7960000000000012,0.4320000000000004,,19.227280530941798,,,14.586280858764429,12.95404996042575,12.041607523466583,11.633794949182576
384,44.5248,-14.9262,21.5,,,21.24,19.78,,,0.08,0.05,,,,,15.381,14.657,0.037,0.056,120.0,-100.0,,,1.4599999999999973,,0.7240000000000002,,,20.4409868158286,19.658061047401166,,,15.389499371973349,14.69604984827938
385,44.63,-15.3484,13.0,,20.6,19.14,18.18,,0.02,0.02,0.02,15.908,14.192,0.073,0.055,13.644,13.213,0.025,0.027,73.0,-76.0,,1.4600000000000009,0.9600000000000009,1.7159999999999993,0.43100000000000094,,20.130122518830884,18.608877986973464,18.093055019236957,15.820416688362002,14.266592292557366,13.653611318505943,13.246776952952793
386,44.6691,-18.4469,22.5,,,21.32,19.97,,,0.07,0.05,,,,,16.041,15.009,0.048,0.062,70.0,60.0,,,1.3500000000000014,,1.032,,,20.57992287348047,19.855759721205036,,,16.04833049985035,15.05359268705272
387,44.891,-3.7803,25.0,,,,19.71,,,,0.16,,,,,16.865,15.011,0.082,0.064,220.0,280.0,,,,,1.8539999999999992,,,,,,,16.869210977496106,15.070385587934814
388,44.9206,5.8263,13.0,,22.72,21.23,20.41,,0.09,0.08,0.07,,,,,15.864,15.48,0.047,0.102,,,,1.4899999999999984,0.8200000000000003,,0.38400000000000034,,22.234581852531214,20.773887514894028,20.33285333135098,,,15.873789685355883,15.512931130152966
389,45.0574,49.0283,26.5,,,,,,,,,,,,,18.016,15.52,,0.103,,,,,,,2.4959999999999987,,,,,,,18.017774562226737,15.590939167455867
390,45.068,21.5057,16.0,,20.97,19.08,17.99,,0.04,0.02,0.01,15.877,14.311,0.077,0.061,13.626,13.279,0.025,0.03,40.7,-178.8,,1.8900000000000006,1.0899999999999999,1.5660000000000007,0.34699999999999953,,20.27737296853562,18.4792262824758,17.89395658655965,15.785921368857457,14.379109165304142,13.635930101812216,13.311265269650974
391,45.33,-23.3223,21.0,,,20.14,18.82,,,0.05,0.02,16.635,15.579,0.144,0.234,14.829,14.036,0.03,0.036,234.0,-119.0,,,1.3200000000000003,1.056000000000001,0.793000000000001,,,19.415996343749164,18.707859359515187,16.532037282541992,15.625066532643183,14.837237514257483,14.076291588134445
392,45.377,-10.7512,26.0,,,22.0,20.11,,,0.15,0.06,,,,,16.827,15.253,0.083,0.083,,,,,1.8900000000000006,,1.5740000000000016,,,20.970600408644017,19.95796623162238,,,16.83227358851702,15.307346643595414
393,45.3966,-16.2383,27.0,,,,,,,,,,,,,18.108,15.534,0.211,0.091,360.0,140.0,,,,,2.574,,,,,,,18.109478549156627,15.606342873378985
394,45.4022,0.3494,11.0,,20.99,19.58,18.63,,0.03,0.02,0.03,16.882,15.619,0.19,,15.516,15.253,0.04,0.081,65.0,-68.0,,1.4100000000000001,0.9499999999999993,1.2630000000000017,0.2629999999999999,,20.546023629330328,19.05423581039636,18.543754898673672,16.78386082345827,15.674013248252631,15.52624888511849,15.283753586349153
395,45.5051,13.9706,13.0,,21.11,19.61,18.68,,0.03,0.02,0.02,16.533,14.632,0.118,0.081,14.211,13.836,0.027,0.036,52.1,-62.1,,1.5,0.9299999999999997,1.9010000000000016,0.375,,20.619401630431323,19.094951457242157,18.595154657547106,16.449727582417612,14.714588149503008,14.220823840710127,13.868769164084915
396,45.6085,-14.6909,26.0,,,,,,,,,,,,,17.458,15.624,0.123,0.096,314.0,-192.0,,,,,1.8339999999999979,,,,,,,17.462286878283315,15.683025663339142
397,45.6113,-14.6223,24.0,,,21.81,20.06,,,0.09,0.1,,,,,17.185,15.682,0.099,0.1,84.0,-55.0,,,1.75,,1.5029999999999983,,,20.855609936564576,19.9177645437364,,,17.190543036311603,15.73506891128078
398,45.6457,-1.2736,6.5,19.16,16.63,15.5,14.93,0.03,0.0,0.0,0.0,13.595,12.749,0.029,0.029,12.554,12.265,0.024,0.024,658.6,372.52,2.530000000000001,1.129999999999999,0.5700000000000003,0.8460000000000001,0.2889999999999997,18.716244695999073,16.331069848127242,15.177833100466458,14.870350317268874,13.487143835235628,12.78599015448867,12.56415021409512,12.296221488323527
399,45.6563,-58.2945,30.0,,,,,,,,,,,,,18.844,15.887,,0.133,41.0,-76.0,,,,,2.9570000000000007,,,,,,,18.844025049081598,15.966235429386092
400,45.8357,-73.2083,12.0,,,,,,,,,16.137,14.321,0.108,0.085,13.802,13.364,0.024,0.025,57.5,0.0,,,,1.8160000000000007,0.43799999999999883,,,,,16.051746901365032,14.399914377392848,13.81158475323042,13.39790292656128
401,45.8386,-0.1606,10.0,23.0,20.18,18.67,17.77,0.18,0.01,0.02,0.01,16.12,14.88,0.072,0.103,14.681,14.419,0.03,0.047,11.0,0.0,2.8200000000000003,1.509999999999998,0.9000000000000021,1.2400000000000002,0.2619999999999987,22.38691900439408,19.684221408331435,18.17102492751085,17.68725429585725,16.02132487446757,14.934019168740472,14.691252680157849,14.44973559011937
402,46.2044,-27.0856,30.0,,,,,,,,,,,,,19.14,15.592,,0.088,128.0,497.0,,,,,3.548,,,,,,,19.13778218081961,15.681871201188184
403,46.3889,39.9101,26.0,,,,19.61,,,,0.07,17.13,16.93,0.09,0.17,16.769,14.67,0.099,0.058,273.0,4.7,,,,0.1999999999999993,2.0989999999999984,,,,,17.007090659236038,16.939069486451455,16.772281192852812,14.73379466423179
404,46.4023,-6.7046,10.0,22.48,20.27,18.81,17.88,0.07,0.11,0.02,0.01,15.987,14.758,0.087,0.127,14.59,14.332,0.029,0.044,4.0,-34.0,2.210000000000001,1.4600000000000009,0.9299999999999997,1.229000000000001,0.2579999999999991,22.223086838459757,19.800122518830882,18.294951457242156,17.795154657547105,15.888068551037238,14.811543739408567,14.600267860315292,14.362663605200236
405,46.506,-3.5126,10.0,21.22,18.02,16.57,15.99,0.13,0.02,0.0,0.01,14.441,13.978,0.026,0.049,13.429,13.181,0.025,0.027,331.5,-1290.8,3.1999999999999993,1.4499999999999993,0.5800000000000001,0.46300000000000097,0.2480000000000011,20.385043960222017,17.55530274093077,16.24247527704356,15.92965043783216,14.324219119434016,13.998436569568772,13.439305810708895,13.2114836429024
406,46.5483,-36.798,8.0,,,,,,,,,11.69,10.631,0.024,0.024,10.38,10.147,0.023,0.02,-172.48,-669.32,,,,1.0589999999999993,0.23300000000000054,,,,,11.587107188932084,10.677196195188246,10.390362736299302,10.177213699455647
407,46.612,15.7536,16.0,,,20.57,19.56,,,0.05,0.03,17.106,15.133,0.183,0.139,14.181,13.715,0.028,0.037,201.0,-35.0,,,1.0100000000000016,1.9730000000000025,0.4659999999999993,,,20.012088869858978,19.469555622053377,17.024405335779793,15.218700050584554,14.19047849212833,13.749406820995219
408,46.827,-13.762,26.0,,,,,,,,,17.61,17.97,0.11,0.09,,,,,-8.69,-260.57,,,,-0.35999999999999943,,,,,,17.474041466419063,17.954865811372752,,
409,46.8525,29.0799,26.5,,,22.21,20.38,,,0.11,0.06,17.78,17.78,0.11,0.21,17.148,15.058,0.14,0.082,100.0,-100.0,,,1.8300000000000018,0.0,2.09,,,21.2127473491814,20.232165508242673,17.65243023322998,17.78042531678049,17.151315348207056,15.121632698163737
410,46.9259,-72.7311,24.5,,,,,,,,,,,,,17.436,17.03,0.088,0.219,,,,,,,0.4059999999999988,,,,,,,17.445706194489954,17.063327047208205
411,47.188,32.9908,11.0,,20.14,18.49,17.57,,0.03,0.01,0.01,15.797,14.713,0.058,0.073,14.428,14.118,0.029,0.045,307.2,-384.9,,1.6500000000000021,0.9199999999999982,1.0840000000000014,0.3100000000000005,,19.571698298932976,17.980309280665054,17.485854536983823,15.694689742182844,14.760276716397117,14.438070518268551,14.149599409148982
412,47.2881,-19.8276,14.5,,20.79,19.04,17.97,,0.02,0.01,0.03,15.752,14.057,0.056,0.065,13.394,13.103,0.024,0.026,208.1,-27.1,,1.75,1.0700000000000003,1.6950000000000003,0.29100000000000037,,20.169896077934077,18.449941929321593,17.875356345433083,15.663927343631366,14.130684654741914,13.404142624016398,13.134257480783093
413,47.3321,-50.2706,27.2,,,,,,,,,,17.821,,0.115,16.465,13.631,0.057,0.031,521.5,203.6,,,,,2.8339999999999996,,,,,,,16.465491838922926,13.708021893122714
414,47.3429,-16.2406,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,47.4116,-30.2431,4.5,16.1,,,12.91,0.0,,,0.01,11.576,10.701,0.024,0.021,10.486,10.274,0.023,0.02,95.0,-27.64,,,,0.875,0.21200000000000152,,,,,11.468819597006506,10.73924355909096,10.49644243212587,10.30383577863019
416,47.5021,7.4474,7.5,19.55,16.77,15.38,14.56,0.02,0.01,0.01,0.0,12.85,11.775,0.024,0.021,11.542,11.338,0.024,0.021,563.4,245.2,2.780000000000001,1.3899999999999988,0.8200000000000003,1.0749999999999993,0.20400000000000063,18.960274272201666,16.33638407353011,14.923887514894027,14.482853331350979,12.747480023012569,11.821887728761924,11.552472792440753,11.367691808791923
417,47.5578,-27.9462,15.0,,20.75,19.06,18.01,,0.06,0.01,0.01,15.795,13.959,0.071,0.061,13.199,12.822,0.023,0.025,-114.0,-53.6,,1.6900000000000013,1.0499999999999972,1.8360000000000003,0.37700000000000067,,20.160977410533416,18.48065757616739,17.916756104306515,15.71021294396564,14.038778794359944,13.208816250631404,12.85480515654448
418,47.7495,16.8043,18.0,,,19.4,18.19,,,0.02,0.02,16.025,14.312,0.084,0.067,13.358,12.77,0.024,0.027,246.0,-2.6,,,1.2099999999999973,1.7129999999999992,0.588000000000001,,,18.734932401401032,18.08555803331906,15.93734678197191,14.3864626300123,13.367015497326364,12.806602361028814
419,47.8145,1.1086,5.5,15.54,,,,0.0,,,,10.682,9.755,0.022,0.019,9.535,9.311,0.023,0.02,113.57,-16.81,,,,0.9269999999999996,0.2240000000000002,,,,,10.576031307768083,9.795491043205411,9.545396891653544,9.341051733387594
420,48.3584,78.129,28.5,,,,,,,,,17.65,,0.07,,15.953,13.263,0.045,0.026,71.1,54.8,,,,,2.6899999999999995,,,,,,,15.954038324590822,13.337430436033879
